Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,GranularPredictions,Predictions,GroundTruth
QLearn,pro32_bdf_p1,0.8,0.0001,0.1,0.0,0.5,0,1.111111111111111,0.05,Focused,p1,,,
QLearn,pro6_bde_p1,0.8,0.0001,0.05,0.0,1.0,0,1.1111111111111112,0.05,Focused,p1,,,
QLearn,pro30_bde_p1,0.8,0.0001,0.2,0.0,0.7142857142857143,0,1.0666666666666664,0.1,Focused,p1,,,
QLearn,pro12_bdf_p1,0.8,0.0001,0.5,0.0,0.6,0,1.032258064516129,0.05,Focused,p1,,,
QLearn,pro4_bce_p1,0.8,0.01,0.5,0.0,1.0,0,1.0666666666666669,0.1,Focused,p1,,,
QLearn,pro11_bcf_p1,0.8,0.0001,0.9,0.0,0.8333333333333334,0,1.0270270270270268,0.1,Focused,p1,,,
QLearn,pro27_bcf_p1,0.8,0.001,0.05,0.0,0.9130434782608696,0,1.021276595744681,0.1,Focused,p1,,,
QLearn,stu14_bcf_p1,0.8,0.5,0.2,0.0,0.8333333333333334,0,1.076923076923077,0.05,Focused,p1,,,
QLearn,stu19_bde_p1,0.8,0.001,0.1,0.0,0.8,0,1.0909090909090906,0.05,Focused,p1,,,
QLearn,stu20_bdf_p1,0.8,0.0001,0.5,0.0,0.75,0,1.1111111111111112,0.1,Focused,p1,,,
QLearn,pro7_bde_p1,0.8,0.01,0.1,0.0,0.7272727272727273,0,1.0434782608695652,0.1,Focused,p1,,,
QLearn,stu18_bde_p1,0.8,0.5,0.2,0.0,0.6666666666666666,0,1.0526315789473684,0.1,Focused,p1,,,
QLearn,stu12_bdf_p1,0.8,0.001,0.1,0.0,0.4615384615384615,0,1.037037037037037,0.1,Focused,p1,,,
QLearn,stu28_bde_p1,0.8,0.01,0.8,0.0,1.0,0,1.090909090909091,0.5,Focused,p1,,,
QLearn,stu32_bce_p1,0.8,0.0001,0.9,0.0,0.2857142857142857,0,1.0666666666666669,0.1,Focused,p1,,,
QLearn,stu27_bdf_p1,0.8,0.5,0.2,0.0,0.9,0,1.0476190476190474,0.05,Focused,p1,,,
QLearn,stu23_bdf_p1,0.8,0.1,0.1,0.0,0.5,0,1.0399999999999998,0.1,Focused,p1,,,
QLearn,pro2_bce_p1,0.8,0.0001,0.2,0.0,0.6206896551724138,0,1.016949152542373,0.05,Focused,p1,,,
QLearn,stu22_bde_p1,0.8,0.0001,0.99,0.0,0.6923076923076923,0,1.037037037037037,0.1,Focused,p1,,,
QLearn,stu8_bce_p1,0.8,0.001,0.1,0.0,1.0,0,1.2000000000000002,0.1,Focused,p1,,,
QLearn,stu9_bcf_p1,0.8,0.001,0.05,0.0,0.6666666666666666,0,1.1428571428571428,0.7,Focused,p1,,,
QLearn,stu1_bce_p1,0.8,0.5,0.1,0.0,0.5833333333333334,0,1.020408163265306,0.1,Focused,p1,,,
QLearn,stu40_bdf_p1,0.8,0.5,0.1,0.0,0.875,0,1.0588235294117647,0.05,Focused,p1,,,
QLearn,stu2_bce_p1,0.8,0.5,0.05,0.0,0.7777777777777778,0,1.027027027027027,0.05,Focused,p1,,,
QLearn,stu33_bce_p1,0.8,1.0,0.8,0.0,0.9,0,1.024390243902439,0.1,Focused,p1,,,
QLearn,stu5_bcf_p1,0.8,0.0001,0.5,0.0,0.6923076923076923,0,1.037037037037037,0.05,Focused,p1,,,
QLearn,stu16_bcf_p1,0.8,0.001,0.1,0.0,0.5714285714285714,0,1.0140845070422533,0.1,Focused,p1,,,
QLearn,stu34_bcf_p1,0.8,0.1,0.05,0.0,0.7619047619047619,0,1.0232558139534882,0.05,Focused,p1,,,
QLearn,stu35_bde_p1,0.8,0.0001,0.05,0.0,0.631578947368421,0,1.0256410256410255,0.05,Focused,p1,,,
QLearnAligned-Individual-Model,pro10_bdf_p1,0.8,0.001,0.2,0.0,1.0,,,0.1,Focused,p1,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro16_bce_p1,0.8,0.0001,0.05,0.0,1.0,,,0.01,Focused,p1,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro1_bcf_p1,0.8,0.001,0.05,0.0,0.5,,,0.1,Focused,p1,"defaultdict(None, {'modify-2': (2, 0.5), 'same': (4, 0.5)})","['same', 'modify-1', 'modify-2', 'modify-2', 'same', 'same']","['modify-2', 'same', 'same', 'modify-2', 'same', 'same']"
QLearnAligned-Individual-Model,pro28_bce_p1,0.8,0.01,0.05,0.0,0.5714285714285714,,,0.1,Focused,p1,"defaultdict(None, {'modify-1': (4, 0.25), 'same': (3, 1.0)})","['same', 'modify-1', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro14_bdf_p1,0.8,0.001,0.9,0.0,0.875,,,0.05,Focused,p1,"defaultdict(None, {'same': (7, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro26_bde_p1,0.8,0.0001,0.2,0.0,0.8181818181818182,,,0.1,Focused,p1,"defaultdict(None, {'modify-1': (3, 0.3333333333333333), 'same': (8, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same']","['modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro32_bdf_p1,0.8,0.001,0.9,0.0,0.75,,,0.01,Focused,p1,"defaultdict(None, {'modify-1': (1, 0.0), 'modify-2': (1, 1.0), 'same': (2, 1.0)})","['same', 'modify-2', 'same', 'same']","['modify-1', 'modify-2', 'same', 'same']"
QLearnAligned-Individual-Model,pro30_bde_p1,0.8,0.001,0.2,0.0,0.7142857142857143,,,0.05,Focused,p1,"defaultdict(None, {'modify-2': (1, 0.0), 'modify-1': (1, 0.0), 'same': (5, 1.0)})","['modify-1', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-2', 'modify-1', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro19_bcf_p1,0.8,0.0001,0.05,0.0,0.3846153846153846,,,0.01,Focused,p1,"defaultdict(None, {'same': (8, 0.625), 'modify-1': (4, 0.0), 'modify-2': (1, 0.0)})","['same', 'same', 'modify-2', 'modify-2', 'modify-2', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same', 'same']"
QLearnAligned-Individual-Model,pro6_bde_p1,0.8,0.01,0.99,0.0,1.0,,,0.1,Focused,p1,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro12_bdf_p1,0.8,0.01,0.8,0.0,0.5333333333333333,,,0.05,Focused,p1,"defaultdict(None, {'same': (9, 0.7777777777777778), 'modify-1': (4, 0.0), 'modify-2': (2, 0.5)})","['same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1']","['same', 'same', 'modify-1', 'same', 'modify-2', 'modify-2', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro4_bce_p1,0.8,0.001,0.1,0.0,1.0,,,0.05,Focused,p1,"defaultdict(None, {'same': (7, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro11_bcf_p1,0.8,0.0001,0.1,0.0,0.0555555555555555,,,0.01,Focused,p1,"defaultdict(None, {'same': (15, 0.0), 'modify-2': (3, 0.3333333333333333)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-2']","['same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same']"
QLearnAligned-Individual-Model,stu14_bcf_p1,0.8,0.001,0.2,0.0,0.8333333333333334,,,0.1,Focused,p1,"defaultdict(None, {'same': (5, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-1', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu19_bde_p1,0.8,0.0001,0.05,0.0,0.8,,,0.1,Focused,p1,"defaultdict(None, {'same': (4, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro7_bde_p1,0.8,0.0001,0.05,0.0,0.7272727272727273,,,0.1,Focused,p1,"defaultdict(None, {'modify-1': (3, 0.0), 'same': (8, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,stu18_bde_p1,0.8,0.0001,0.05,0.0,0.3333333333333333,,,0.05,Focused,p1,"defaultdict(None, {'same': (7, 0.14285714285714285), 'modify-1': (2, 1.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same']","['same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu20_bdf_p1,0.8,0.0001,0.2,0.0,0.75,,,0.1,Focused,p1,"defaultdict(None, {'same': (3, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro27_bcf_p1,0.8,0.01,0.8,0.0,0.9130434782608696,,,0.01,Focused,p1,"defaultdict(None, {'same': (21, 1.0), 'modify-2': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu12_bdf_p1,0.8,0.01,0.2,0.0,0.6923076923076923,,,0.1,Focused,p1,"defaultdict(None, {'modify-1': (8, 0.5), 'same': (5, 1.0)})","['modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same']","['modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu28_bde_p1,0.8,0.0001,0.1,0.0,1.0,,,0.05,Focused,p1,"defaultdict(None, {'modify-1': (2, 1.0), 'same': (3, 1.0)})","['modify-1', 'modify-1', 'same', 'same', 'same']","['modify-1', 'modify-1', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu32_bce_p1,0.8,0.0001,0.8,0.0,0.4285714285714285,,,0.05,Focused,p1,"defaultdict(None, {'same': (3, 0.6666666666666666), 'modify-1': (4, 0.25)})","['same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1']","['same', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,pro2_bce_p1,0.8,0.0001,0.9,0.0,0.6896551724137931,,,0.01,Focused,p1,"defaultdict(None, {'same': (17, 1.0), 'modify-1': (6, 0.0), 'modify-2': (3, 0.3333333333333333), 'modify-3': (3, 0.6666666666666666)})","['same', 'same', 'same', 'same', 'same', 'modify-3', 'same', 'modify-3', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-1', 'same', 'modify-2', 'modify-3', 'modify-3', 'modify-3', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu22_bde_p1,0.8,0.001,0.8,0.0,0.6923076923076923,,,0.01,Focused,p1,"defaultdict(None, {'same': (11, 0.7272727272727273), 'modify-1': (2, 0.5)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,stu27_bdf_p1,0.8,0.0001,0.05,0.0,0.9,,,0.01,Focused,p1,"defaultdict(None, {'modify-2': (2, 0.5), 'same': (8, 1.0)})","['same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu23_bdf_p1,0.8,0.0001,0.2,0.0,0.6666666666666666,,,0.05,Focused,p1,"defaultdict(None, {'same': (6, 1.0), 'modify-1': (4, 0.5), 'modify-2': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'modify-2', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-1', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu8_bce_p1,0.8,0.001,0.1,0.0,1.0,,,0.1,Focused,p1,"defaultdict(None, {'same': (2, 1.0)})","['same', 'same']","['same', 'same']"
QLearnAligned-Individual-Model,stu9_bcf_p1,0.8,0.0001,0.05,0.0,1.0,,,0.1,Focused,p1,"defaultdict(None, {'same': (3, 1.0)})","['same', 'same', 'same']","['same', 'same', 'same']"
QLearnAligned-Individual-Model,stu1_bce_p1,0.8,0.0001,0.2,0.0,0.5,,,0.05,Focused,p1,"defaultdict(None, {'modify-1': (9, 0.5555555555555556), 'same': (15, 0.4666666666666667)})","['same', 'modify-1', 'modify-1', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same']","['modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu2_bce_p1,0.8,0.0001,0.1,0.0,0.1111111111111111,,,0.05,Focused,p1,"defaultdict(None, {'modify-3': (2, 0.0), 'same': (12, 0.08333333333333333), 'modify-1': (3, 0.3333333333333333), 'modify-2': (1, 0.0)})","['same', 'modify-2', 'same', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-3', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2']","['modify-3', 'modify-3', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu40_bdf_p1,0.8,0.001,0.9,0.0,0.875,,,0.05,Focused,p1,"defaultdict(None, {'modify-1': (2, 0.5), 'same': (6, 1.0)})","['same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu33_bce_p1,0.8,0.01,0.1,0.0,1.0,,,0.01,Focused,p1,"defaultdict(None, {'same': (20, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu5_bcf_p1,0.8,0.0001,0.2,0.0,0.6153846153846154,,,0.1,Focused,p1,"defaultdict(None, {'same': (8, 1.0), 'modify-2': (3, 0.0), 'modify-1': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-2', 'modify-2', 'same']"
QLearnAligned-Individual-Model,stu16_bcf_p1,0.8,0.0001,0.1,0.0,0.5428571428571428,,,0.05,Focused,p1,"defaultdict(None, {'modify-2': (12, 0.08333333333333333), 'same': (19, 0.9473684210526315), 'modify-1': (4, 0.0)})","['modify-3', 'same', 'modify-3', 'modify-2', 'modify-2', 'modify-3', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-2', 'modify-2', 'modify-2', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'modify-2', 'same', 'modify-1', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu34_bcf_p1,0.8,0.0001,0.1,0.0,0.7142857142857143,,,0.05,Focused,p1,"defaultdict(None, {'same': (15, 1.0), 'modify-2': (6, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-2', 'same', 'modify-2', 'same', 'modify-2', 'same', 'same', 'same', 'modify-2', 'same']"
QLearnAligned-Individual-Model,stu35_bde_p1,0.8,0.01,0.99,0.0,0.631578947368421,,,0.1,Focused,p1,"defaultdict(None, {'same': (13, 0.6923076923076923), 'modify-1': (6, 0.5)})","['same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same']","['same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same']"
Random,pro10_bdf_p1,0.8,,,,0.2,0,,,Focused,p1,,,
Random,pro11_bcf_p1,0.8,,,,0.2111111111111111,0,,,Focused,p1,,,
Random,pro12_bdf_p1,0.8,,,,0.24,0,,,Focused,p1,,,
Random,pro14_bdf_p1,0.8,,,,0.175,0,,,Focused,p1,,,
Random,pro16_bce_p1,0.8,,,,0.3,0,,,Focused,p1,,,
Random,pro19_bcf_p1,0.8,,,,0.2461538461538461,0,,,Focused,p1,,,
Random,pro1_bcf_p1,0.8,,,,0.1999999999999999,0,,,Focused,p1,,,
Random,pro26_bde_p1,0.8,,,,0.2181818181818181,0,,,Focused,p1,,,
Random,pro27_bcf_p1,0.8,,,,0.2956521739130435,0,,,Focused,p1,,,
Random,pro28_bce_p1,0.8,,,,0.3142857142857142,0,,,Focused,p1,,,
Random,pro2_bce_p1,0.8,,,,0.2551724137931034,0,,,Focused,p1,,,
Random,pro30_bde_p1,0.8,,,,0.2285714285714285,0,,,Focused,p1,,,
Random,pro32_bdf_p1,0.8,,,,0.15,0,,,Focused,p1,,,
Random,pro4_bce_p1,0.8,,,,0.4285714285714285,0,,,Focused,p1,,,
Random,pro6_bde_p1,0.8,,,,0.25,0,,,Focused,p1,,,
Random,pro7_bde_p1,0.8,,,,0.2363636363636364,0,,,Focused,p1,,,
Random,stu12_bdf_p1,0.8,,,,0.2923076923076923,0,,,Focused,p1,,,
Random,stu14_bcf_p1,0.8,,,,0.3,0,,,Focused,p1,,,
Random,stu16_bcf_p1,0.8,,,,0.2685714285714285,0,,,Focused,p1,,,
Random,stu18_bde_p1,0.8,,,,0.2222222222222222,0,,,Focused,p1,,,
Random,stu19_bde_p1,0.8,,,,0.16,0,,,Focused,p1,,,
Random,stu1_bce_p1,0.8,,,,0.2416666666666666,0,,,Focused,p1,,,
Random,stu20_bdf_p1,0.8,,,,0.35,0,,,Focused,p1,,,
Random,stu22_bde_p1,0.8,,,,0.1384615384615384,0,,,Focused,p1,,,
Random,stu23_bdf_p1,0.8,,,,0.2,0,,,Focused,p1,,,
Random,stu27_bdf_p1,0.8,,,,0.4,0,,,Focused,p1,,,
Random,stu28_bde_p1,0.8,,,,0.2799999999999999,0,,,Focused,p1,,,
Random,stu2_bce_p1,0.8,,,,0.1777777777777777,0,,,Focused,p1,,,
Random,stu32_bce_p1,0.8,,,,0.2857142857142857,0,,,Focused,p1,,,
Random,stu33_bce_p1,0.8,,,,0.3099999999999999,0,,,Focused,p1,,,
Random,stu34_bcf_p1,0.8,,,,0.3238095238095238,0,,,Focused,p1,,,
Random,stu35_bde_p1,0.8,,,,0.2105263157894736,0,,,Focused,p1,,,
Random,stu40_bdf_p1,0.8,,,,0.175,0,,,Focused,p1,,,
Random,stu5_bcf_p1,0.8,,,,0.1846153846153846,0,,,Focused,p1,,,
Random,stu8_bce_p1,0.8,,,,0.2,0,,,Focused,p1,,,
Random,stu9_bcf_p1,0.8,,,,0.2666666666666666,0,,,Focused,p1,,,
Reinforce,pro16_bce_p1,0.8,0.01,0.8,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro10_bdf_p1,0.8,0.01,0.8,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro28_bce_p1,0.8,0.01,0.05,,0.4285714285714285,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro1_bcf_p1,0.8,0.1,0.1,,0.1666666666666666,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro14_bdf_p1,0.8,0.01,0.1,,0.75,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro32_bdf_p1,0.8,0.01,0.05,,0.5,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro26_bde_p1,0.8,0.1,0.05,,0.7272727272727273,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro6_bde_p1,0.8,0.01,0.05,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro30_bde_p1,0.8,0.01,0.05,,0.7142857142857143,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro19_bcf_p1,0.8,0.01,0.5,,0.3846153846153846,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro4_bce_p1,0.8,0.5,0.1,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro12_bdf_p1,0.8,0.01,0.1,,0.6,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu14_bcf_p1,0.8,0.01,0.99,,0.8333333333333334,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu19_bde_p1,0.8,0.01,0.1,,0.8,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro11_bcf_p1,0.8,0.01,0.05,,0.8333333333333334,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu18_bde_p1,0.8,0.01,0.1,,0.7777777777777778,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro7_bde_p1,0.8,0.01,0.05,,0.7272727272727273,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu20_bdf_p1,0.8,0.01,0.1,,0.75,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro27_bcf_p1,0.8,0.01,0.05,,0.9130434782608696,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu12_bdf_p1,0.8,0.01,0.1,,0.4615384615384615,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu28_bde_p1,0.8,0.01,0.1,,0.6,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu32_bce_p1,0.8,0.01,0.05,,0.7142857142857143,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu23_bdf_p1,0.8,0.001,0.1,,0.5833333333333334,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu22_bde_p1,0.8,0.01,0.05,,0.8461538461538461,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu27_bdf_p1,0.8,0.01,0.1,,0.8,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu8_bce_p1,0.8,0.01,0.05,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,pro2_bce_p1,0.8,0.01,0.2,,0.5862068965517241,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu9_bcf_p1,0.8,0.001,0.99,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu1_bce_p1,0.8,0.01,0.05,,0.6666666666666666,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu40_bdf_p1,0.8,0.01,0.1,,0.75,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu2_bce_p1,0.8,0.1,0.05,,0.1111111111111111,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu33_bce_p1,0.8,0.1,0.2,,1.0,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu5_bcf_p1,0.8,0.01,0.8,,0.6153846153846154,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu16_bcf_p1,0.8,0.01,0.2,,0.6857142857142857,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu34_bcf_p1,0.8,0.01,0.05,,0.7142857142857143,"[None, None, None]",0.0,,Focused,p1,,,
Reinforce,stu35_bde_p1,0.8,0.01,0.1,,0.631578947368421,"[None, None, None]",0.0,,Focused,p1,,,
SARSA,pro10_bdf_p1,0.8,0.0001,0.1,0.0,1.0,0,1.0,0.01,Focused,p1,,,
SARSA,pro16_bce_p1,0.8,0.0001,0.99,0.0,1.0,0,1.0,0.1,Focused,p1,,,
SARSA,pro1_bcf_p1,0.8,0.5,0.9,0.0,0.6666666666666666,0,1.0,0.5,Focused,p1,,,
SARSA,pro28_bce_p1,0.8,0.5,0.2,0.0,0.5714285714285714,0,1.0,0.1,Focused,p1,,,
SARSA,pro14_bdf_p1,0.8,0.5,0.5,0.0,0.875,0,1.0,0.1,Focused,p1,,,
SARSA,pro26_bde_p1,0.8,0.001,0.2,0.0,0.7272727272727273,0,1.0,0.1,Focused,p1,,,
SARSA,pro19_bcf_p1,0.8,0.0001,0.2,0.0,0.4615384615384615,0,1.0,0.1,Focused,p1,,,
SARSA,pro32_bdf_p1,0.8,0.001,0.05,0.0,0.75,0,1.0,0.1,Focused,p1,,,
SARSA,pro12_bdf_p1,0.8,0.001,0.99,0.0,0.6,0,1.0,0.1,Focused,p1,,,
SARSA,pro30_bde_p1,0.8,0.0001,0.1,0.0,0.7142857142857143,0,1.0,0.1,Focused,p1,,,
